JobTitle,company,JobLocation,JobType,DaysPostedAgo,MatchPercentage,LinkToApply,NoOfSkillsJobDemanded,SkillsJobDemended,NoOfMatchedSkills,MatchedSkills,NoOfUnmatchedSkills,UnmatchedSkills,NoOfExtraSkillsYouHave,ExtraSkillsYouHave,MyTotalSkills
" Analyst, Information Security, Intern", General Dynamics Information Technology, ," Full-time, Internship",8.0,56.52,https://www.indeed.com/rc/clk?jk=4aa52dfcf4df7910&fccid=11caadcdc98800d4&vjs=3,23.0,"Security, Software, Certifications, Information Technology, Technical, Support, R, Electrical, Networking, Goals, C, Computer, Tools, Operations, Engineering, Analytics, Technology, Science, Training, Applications,  Maintain, Programming, Computer Science",13.0,"C, Technology, Science, Computer, R, Tools, Programming, Certifications, Operations, Information Technology, Technical, Analytics, Computer Science",10.0,"Support, Training, Electrical, Networking, Applications, Security, Software, Goals,  Maintain, Engineering",95.0,"Toad, Tensorflow, Excel, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Data, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, PLSQL, Leadership, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Data Analyst Intern (Summer), Chariot, ," Temporary, Internship",9.0,56.52,https://www.indeed.com/rc/clk?jk=77552d7d607f43fc&fccid=407790b288148983&vjs=3,23.0,"Effectiveness, Algorithms, Quantitative, R, Analysis, SAS, Communication, C, Data Analysis, Python, Attention to Detail, Product Development, Reporting, Database, Analytics, Attention to Detail , Data Structures, Development, SQL, Databases, Data, Multitasking, Documenting",13.0,"C, Development, Data Analysis, Quantitative, Python, SQL, R, Reporting, Data, Analysis, Algorithms, SAS, Analytics",10.0,"Attention to Detail , Data Structures, Effectiveness, Attention to Detail, Product Development, Databases, Multitasking, Database, Documenting, Communication",95.0,"Toad, Tensorflow, Excel, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, image classification, Coding, Java, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Data Sets, Seaborn, Decision Making, Enterprise Miner, Operations, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 Intern: Data Scientist, Juniper Networks, , Internship,0.71,56.25,https://www.indeed.com/rc/clk?jk=82a7d647bb74e44b&fccid=e9e363d6332bc1cd&vjs=3,32.0,"Software Engineering, Statistical Analysis, Ruby, Software, Languages, Scripting Languages, Large Data Sets, Mac, Analytical, Support, Hadoop, Statistics, R, Analysis, Data Sets, Motivation, Matlab, Statistical Modeling, C, Data Analysis, Python, Tools, Engineering, CSS, Analytics, Data Mining, SQL, Numpy, Data, Creative, Pig, Programming",18.0,"C, Data Mining, Hadoop, Statistical Analysis, Data Analysis, Statistics, Python, Analytics, R, SQL, Numpy, Tools, Data, Pig, Programming, Analysis, Data Sets, Mac",14.0,"Software Engineering, Support, Ruby, Software, Languages, Scripting Languages, Large Data Sets, Statistical Modeling, Engineering, Creative, Motivation, CSS, Matlab, Analytical",90.0,"Toad, Tensorflow, Excel, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, image classification, Coding, Java, Lumira, Sqoop, Pandas, NLTK, SAP Design Studio, CNN, Hadoop Streaming, Data Analytics, R-Studio, Quantitative, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, MS Visual Studio, Hadoop ecosystem, Management, Design, Computer Science, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 HR Analytics Intern, Slack, , Internship,13.0,56.25,https://www.indeed.com/rc/clk?jk=34b8669cb6ad435d&fccid=8d0ce3817d129779&vjs=3,16.0,"C, PowerPoint,  concepts, Excel, Quantitative, Logic, Statistics, R, Research, Reporting, Data, PowerPoint , Database, Spark, Communication, Analytics",9.0,"C, Excel, Quantitative, Statistics, R, Reporting, Data, Spark, Analytics",7.0,"PowerPoint,  concepts, Logic, Research, PowerPoint , Database, Communication",99.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Data Sets, Seaborn, Decision Making, Enterprise Miner, Operations, C#, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 Clinical Data Analyst, RWJBarnabas Health, ,,3.0,56.0,https://www.indeed.com/rc/clk?jk=91de2fed28b455f0&fccid=c4edd35d91e8a141&vjs=3,25.0,"Excel, Visio, Information Technology, R, Analysis, C, Computer, Personal, Responsibility, Database, Vision, Analytics, Technology, Development, Science, SQL, Training, Applications, Databases, Data, Medical,  Maintain, Healthcare, Management, Computer Science",14.0,"C, Technology, Development, Excel, Science, SQL, Computer, R, Data, Analysis, Information Technology, Management, Analytics, Computer Science",11.0,"Personal, Responsibility, Training, Applications, Databases, Medical,  Maintain, Healthcare, Database, Visio, Vision",94.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 2018 Data Scientist Intern - New, Northrop Grumman, , Internship,6.0,55.56,https://www.indeed.com/rc/clk?jk=bab978a494820409&fccid=11619ce0d3c2c733&vjs=3,9.0,"C, R, Data, Engineering, Analytical , Technical, Management, Analytical, Administrative",5.0,"C, R, Data, Technical, Management",4.0,"Analytical, Engineering, Analytical , Administrative",103.0,"Toad, Tensorflow, Excel, Certifications, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Computer Science, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 CSM Survey Summer Intern, IRI, ," Temporary, Internship",16.0,55.56,https://www.indeed.com/rc/clk?jk=f92544332c2c9e6a&fccid=62d5a343c489baf2&vjs=3,27.0,"Excel, Support, Quantitative, Statistics, R, Writing, SAS, Communication, C,  concepts, Research, Project Management, Consulting, Attention to Detail, Tools, Analytics, Attention to Detail , Technology, PowerPoint, Development, Science, Oral Communication, Data, Big Data, PowerPoint , Management, Design",15.0,"C, Technology, Development, Excel, Science, Quantitative, Statistics, R, Tools, Data, Big Data, SAS, Management, Analytics, Design",12.0,"Attention to Detail , PowerPoint,  concepts, Support, Research, Project Management, Oral Communication, Consulting, Writing, Attention to Detail, PowerPoint , Communication",93.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Computer Science, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, PLSQL, Leadership, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Information Services Internship, Reckitt Benckiser Group, , Internship,17.0,55.56,https://www.indeed.com/rc/clk?jk=c7e4e0904b4a2b29&fccid=2187d710fd27cd06&vjs=3,27.0,"Excel, Logic, Testing, Documentation, Information Systems, Security, Software, Information Technology, Technical, Support, R, Analysis, Communication, C, Computer, Personal, Mobile, Design, Engineering, Technology, Development, Science, Hardware, Data, Programming, Management, Computer Science",15.0,"C, Technology, Development, Excel, Science, Computer, R, Data, Computer Science, Programming, Analysis, Information Technology, Technical, Management, Design",12.0,"Support, Logic, Documentation, Testing, Personal, Information Systems, Security, Software, Mobile, Hardware, Engineering, Communication",93.0,"Toad, Tensorflow, Certifications, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Data Engineering Intern, Mitre Corporation, , Internship,8.0,55.32,https://www.indeed.com/rc/clk?jk=30bd19adced8aa87&fccid=fd03a1a845b02aae&vjs=3,47.0,"Math, Statistical Analysis, Effectiveness, MapReduce, Security, MySQL, Data Analytics, Data Visualization Tools, Analytical, Hadoop, Quantitative, Statistics, HTML, R, Analyze Data, System Design, Networking, Data Visualization, C++, Big Data Analytics, Quantitative Analysis, Analysis, C, Oracle, Python, Perl, Research, Tools, Operations, Analytical , Engineering, Flexibility, Java, Collaboration, Analytics, Technology, Development, Innovation, SQL, HBase, Hive, Data, Big Data, Cloud Computing, Javascript, Healthcare, Design",26.0,"Statistical Analysis, MapReduce, Data Analytics, Hadoop, Quantitative, Statistics, R, Data Visualization, C++, Big Data Analytics, Quantitative Analysis, Analysis, C, Oracle, Python, Tools, Operations, Java, Analytics, Technology, Development, SQL, Hive, Data, Big Data, Design",21.0,"Effectiveness, Security, MySQL, Data Visualization Tools, Analytical, HTML, Analyze Data, System Design, Networking, Healthcare, Perl, Research, Engineering, Analytical , Flexibility, Collaboration, Innovation, HBase, Cloud Computing, Javascript, Math",82.0,"Toad, Statistical Learning, Tensorflow, Excel, Optimization, Decision making, Text Analytics, sklearn, Hadoop Streaming, Keras, Hadoop ecosystem, Certifications, Convolutional Neural Network, Reports, Code, Algorithms, Technical, Information Technology, Predictive Quantitative Analysis, Mac, Windows, R-Studio, Image Processing, Flume, Data Warehousing, image classification problem, Statistical Modelling, OLAP, SAP Business Objects, Machine Learning Algorithms, Processing, MS Excel, Management, Developer, Decision Analytics, Linux, Spyder, SAS, Data Sets, Seaborn, ETL, Data Analysis, HANA, Computer, Tableau, image classification, Jupyter Notebooks, Data Science, Decision Making, Reporting, Enterprise Miner, SAP HANA, PLSQL, C#, Coding, Spark, Oracle SQL Developer, BEX Query Designer and Analyzer, Data Mining, Leadership, Forecasting, Science, Lumira, Matplotlib, Sqoop, SAP NetWeaver, Multivariate Analysis, Pandas, Translation, Networks, Numpy, Exploratory Data Analysis, Microsoft Azure, Programming, Pig, sci-kit learn, Business Objects, MS Visual Studio, NLTK, SAP Design Studio, CNN, Computer Science",108.0
 Business Analyst Intern, TTX Company, , Internship,1.0,55.17,https://www.indeed.com/rc/clk?jk=c4451e418cbf4f74&fccid=9282746e8a08d26a&vjs=3,29.0,"Excel, Testing, Documentation, Reports, Microsoft Office, Mac, Support, R, Review, Metrics, Goals, Analysis, Verbal, Web, SAS, Communication, Reporting Tools, C, Computer, Reporting, Tools, Technology, Science, SQL, Automotive, Data, Creative, Management, Computer Science",16.0,"C, Technology, Science, Excel, SQL, Computer, R, Reporting, Tools, Data, Reports, Analysis, SAS, Management, Mac, Computer Science",13.0,"Support, Automotive, Documentation, Testing, Web, Review, Metrics, Goals, Creative, Verbal, Microsoft Office, Communication, Reporting Tools",92.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, PLSQL, Leadership, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Data Sets, Seaborn, Decision Making, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Data Scientist Intern, averhealth, ," Part-time, Internship",0.92,55.0,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CWRLBVUKN1ANP9IoA0febIG-H2vexGPVyBN_wXkfGpd6P2sFT144zHethJrTJJCHCtt8E8vl31x8FfUwcrVSMuui56ygUCb_z2NpUEaNLZA5Aldgh9n5QFJNCNNQMGQeBBKrPl2VXjhw41-kz0cchbqSQMQjYK0S2I3zSm_9LsKk55HvzgQtocqdbREES_h-iYa3o6b0_9UEtp4xymRUebmmsOzd9omN16VgrU1pHiokRweZYzPP7sw7IPFAWebhDVDTxqLT8h_yPcNno0J4PDhWNwozxDsihvu8_IMCwxmQqKCtj2T15xJKom5BjOQXfwOPx4Aj86uChdv_DBvW2m8GXFXuhnVahMFnlbnOhdKTm69GCwwF-qSAvv6GafjGUP5DLespZ21E99BMpijy1wN-4vv2E-gd73lGuXFDDkg82w42DeZmTlacQC3VPCvPc=&vjs=3&p=6&sk=&fvj=1,40.0,"Statistical Learning, Excel, Text Analytics, Software, Microsoft Word, Problem Solving, Data Analytics, Mathematics, Reports, Analytical, Data Visualizations, Statistics, R, Analyze Data, Data Visualization, Analysis, Data Sets, Communication, C, Computer, Data Science, Database, Analytical , Written Communication, CSS, Analytics, Data Mining, Technology, Forecasting, PowerPoint, Leadership, Science, Relational Databases, Databases, Data, Big Data,  Maintain, Math, Visualizations, Computer Science",22.0,"Statistical Learning, Excel, Text Analytics, Data Analytics, Reports, Statistics, R, Data Visualization, Analysis, Data Sets, C, Computer, Data Science, Analytics, Data Mining, Technology, Forecasting, Leadership, Science, Data, Big Data, Computer Science",18.0,"PowerPoint, Math, Data Visualizations, CSS, Analyze Data, Relational Databases, Software, Databases, Problem Solving, Microsoft Word, Mathematics, Database, Analytical ,  Maintain, Visualizations, Written Communication, Communication, Analytical",86.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Mac, R-Studio, Quantitative, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Tools, PLSQL, Development, Multivariate Analysis, sci-kit learn, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Business Intelligence Intern," Surescripts, LLC", ," Full-time, Internship",7.0,55.0,https://www.indeed.com/rc/clk?jk=bf7d3082b3f869ef&fccid=68d5ea35b64a9b36&vjs=3,40.0,"Documentation, Languages, Reports, Visio, Information Technology, Mac, Support, Business Analytics, R, Metrics, Writing, Customer Support, Analysis, Developer, SAS, Communication, Reporting Tools, C, ETL, Data Analysis, Business Intelligence, Computer, Tableau, Research, Trends, Reporting, Tools, Database, Analytics, Leadership, Technology, Science, SQL, Data Flow, Applications, Databases, Data, Documenting, Management, Computer Science",22.0,"Reports, Information Technology, Mac, R, Analysis, Developer, SAS, C, ETL, Data Analysis, Computer, Tableau, Reporting, Tools, Analytics, Leadership, Technology, Science, SQL, Data, Management, Computer Science",18.0,"Support, Business Intelligence, Documentation, Business Analytics, Data Flow, Research, Metrics, Writing, Trends, Languages, Applications, Databases, Visio, Customer Support, Database, Documenting, Communication, Reporting Tools",86.0,"Toad, Tensorflow, Excel, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Python, image classification, Coding, Java, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, R-Studio, Quantitative, Statistics, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Decision Analytics, Oracle, HANA, Jupyter Notebooks, Data Science, PLSQL, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Data Sets, Seaborn, Decision Making, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Data Analyst Intern, Consumer Technology Association, , Internship,12.0,55.0,https://www.indeed.com/rc/clk?jk=39d29e1e51ab63b7&fccid=e63760dd7d6e42b8&vjs=3,20.0,"C, Support, SQL, Decision making, Excel, R, Relational Databases, Training, Decision Making, Microsoft Excel, Writing, Databases, Data, Software, Data Analytics, Database, Reports, Email, Management, Analytics",11.0,"C, Excel, SQL, Decision making, R, Decision Making, Data, Data Analytics, Reports, Management, Analytics",9.0,"Support, Relational Databases, Training, Microsoft Excel, Writing, Databases, Software, Email, Database",97.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Computer Science, Design, Optimization, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Data Sets, Seaborn, Reporting, Enterprise Miner, Operations, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 Technical Intelligence Analyst Intern, FireEye, , Internship,13.0,55.0,https://www.indeed.com/rc/clk?jk=a734cec2b175cf01&fccid=5ed3d6e8b04e853e&vjs=3,20.0,"C,  concepts, Support, Computer, R, Training, Consulting, Operating Systems, Security, Tools, Data, Operations, Analysis, Technical, Organization, Code, Reports, Documenting, Engineering, Design",11.0,"C, Computer, R, Tools, Data, Operations, Reports, Analysis, Code, Technical, Design",9.0," concepts, Support, Training, Consulting, Operating Systems, Security, Engineering, Organization, Documenting",97.0,"Toad, Tensorflow, Excel, Certifications, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
